pcds,oslaua,lat,long,oa21,lsoa21,msoa21
NE99 1HJ,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1JA,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1JP,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1LA,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1NA,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1NB,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1NH,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1NP,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1NT,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1NU,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1NX,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1NY,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1PA,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1PB,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1PD,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1PG,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1PQ,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1PU,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1PX,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1PY,E08000021,54.973078,-1.613064,E00175551,E01033543,E02007099
NE99 1PZ,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1QA,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QB,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QE,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QF,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QJ,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QL,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QN,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QR,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QS,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QW,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QX,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QY,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1QZ,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1SA,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1SB,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1SG,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1SJ,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1SN,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE99 1SX,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1SY,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1UN,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1UQ,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1US,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1XD,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1XU,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1YH,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1YQ,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1ZN,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1ZP,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 1ZW,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 2AA,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 2BL,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 2DE,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 2GE,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 2GS,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 2PT,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 2UT,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 2YB,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 4AL,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 4BW,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 4BZ,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 4DA,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 4DR,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 4DT,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 4WR,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 4YF,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 4ZY,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 5BB,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5BD,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 5BE,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 5BP,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 5BQ,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 5BR,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5DX,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 5EB,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5ED,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
NE99 5EN,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5ER,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5FE,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5FF,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5FG,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5FL,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5FP,E08000021,54.967467,-1.615396,E00189964,E01033545,E02007099
NE99 5ZZ,E08000021,54.967460,-1.615383,E00189964,E01033545,E02007099
DH1 1AB,E06000047,54.786659,-1.530113,E00104950,E01020683,E02004312
DH1 1AD,E06000047,54.786726,-1.531325,E00104950,E01020683,E02004312
DH1 1AE,E06000047,54.787150,-1.531616,E00104950,E01020683,E02004312
DH1 1AF,E06000047,54.790099,-1.529700,E00104993,E01020690,E02004312
DH1 1AG,E06000047,54.788869,-1.529979,E00105001,E01020691,E02004312
DH1 1AH,E06000047,54.791248,-1.527012,E00104996,E01020690,E02004312
DH1 1AJ,E06000047,54.792315,-1.526436,E00104996,E01020690,E02004312
DH1 1AL,E06000047,54.789333,-1.529056,E00104999,E01020691,E02004312
DH1 1AN,E06000047,54.789939,-1.527851,E00104996,E01020690,E02004312
DH1 1AP,E06000047,54.787522,-1.530181,E00105001,E01020691,E02004312
DH1 1AQ,E06000047,54.791370,-1.528270,E00104996,E01020690,E02004312
DH1 1AR,E06000047,54.787464,-1.529198,E00105001,E01020691,E02004312
DH1 1AS,E06000047,54.788772,-1.528067,E00104999,E01020691,E02004312
DH1 1AT,E06000047,54.790696,-1.526054,E00104999,E01020691,E02004312
DH1 1AU,E06000047,54.792393,-1.525661,E00104992,E01020690,E02004312
DH1 1AW,E06000047,54.787988,-1.530020,E00105001,E01020691,E02004312
DH1 1AY,E06000047,54.792567,-1.524259,E00104996,E01020690,E02004312
DH1 1AZ,E06000047,54.792867,-1.525220,E00104992,E01020690,E02004312
DH1 1BA,E06000047,54.793205,-1.524205,E00104992,E01020690,E02004312
DH1 1BB,E06000047,54.792686,-1.527135,E00104996,E01020690,E02004312
DH1 1BD,E06000047,54.793659,-1.523096,E00104992,E01020690,E02004312
DH1 1BE,E06000047,54.791776,-1.524284,E00104994,E01020690,E02004312
DH1 1BF,E06000047,54.780447,-1.546008,E00105007,E01020693,E02004313
DH1 1BG,E06000047,54.791222,-1.524971,E00104994,E01020690,E02004312
DH1 1BJ,E06000047,54.785844,-1.531009,E00104950,E01020683,E02004312
DH1 1BL,E06000047,54.791337,-1.524410,E00104994,E01020690,E02004312
DH1 1BP,E06000047,54.791631,-1.523804,E00104994,E01020690,E02004312
DH1 1BQ,E06000047,54.789226,-1.527094,E00104998,E01020691,E02004312
DH1 1BW,E06000047,54.781590,-1.568648,E00105184,E01033195,E02004314
DH1 1DA,E06000047,54.782988,-1.543092,E00105006,E01020692,E02004312
DH1 1DB,E06000047,54.783484,-1.541252,E00105005,E01020692,E02004312
DH1 1DD,E06000047,54.783897,-1.541169,E00105005,E01020692,E02004312
DH1 1DE,E06000047,54.782334,-1.541405,E00105008,E01020693,E02004313
DH1 1DF,E06000047,54.782831,-1.539767,E00105009,E01020693,E02004313
DH1 1DG,E06000047,54.783309,-1.540134,E00105005,E01020692,E02004312
DH1 1DH,E06000047,54.784202,-1.540995,E00105005,E01020692,E02004312
DH1 1DJ,E06000047,54.784432,-1.542423,E00105005,E01020692,E02004312
DH1 1DL,E06000047,54.785041,-1.544251,E00105004,E01020692,E02004312
DH1 1DN,E06000047,54.784384,-1.543947,E00105006,E01020692,E02004312
DH1 1DP,E06000047,54.784102,-1.543126,E00105006,E01020692,E02004312
DH1 1DQ,E06000047,54.783742,-1.540627,E00105009,E01020693,E02004313
DH1 1DR,E06000047,54.784307,-1.544943,E00105006,E01020692,E02004312
DH1 1DS,E06000047,54.784489,-1.545579,E00105006,E01020692,E02004312
DH1 1DT,E06000047,54.785818,-1.545455,E00105004,E01020692,E02004312
DH1 1DU,E06000047,54.785868,-1.544413,E00105004,E01020692,E02004312
DH1 1DW,E06000047,54.784533,-1.543013,E00105006,E01020692,E02004312
DH1 1DX,E06000047,54.786136,-1.543912,E00105005,E01020692,E02004312
DH1 1DY,E06000047,54.786397,-1.546273,E00105005,E01020692,E02004312
DH1 1DZ,E06000047,54.786350,-1.548092,E00105004,E01020692,E02004312
DH1 1EA,E06000047,54.784473,-1.546010,E00105004,E01020692,E02004312
DH1 1EB,E06000047,54.783765,-1.544141,E00105006,E01020692,E02004312
DH1 1ED,E06000047,54.783183,-1.544738,E00105006,E01020692,E02004312
DH1 1EE,E06000047,54.783026,-1.546201,E00105007,E01020693,E02004313
DH1 1EF,E06000047,54.782612,-1.543516,E00105006,E01020692,E02004312
DH1 1EG,E06000047,54.787771,-1.529556,E00105001,E01020691,E02004312
DH1 1EL,E06000047,54.792135,-1.523969,E00104994,E01020690,E02004312
DH1 1EN,E06000047,54.787255,-1.547363,E00105004,E01020692,E02004312
DH1 1EP,E06000047,54.782194,-1.556846,E00105166,E01020722,E02004313
DH1 1ER,E06000047,54.783259,-1.555730,E00105162,E01020722,E02004313
DH1 1ES,E06000047,54.781227,-1.555333,E00105166,E01020722,E02004313
DH1 1ET,E06000047,54.781315,-1.554819,E00105153,E01020722,E02004313
DH1 1EU,E06000047,54.781456,-1.553962,E00105153,E01020722,E02004313
DH1 1EW,E06000047,54.780563,-1.555511,E00105154,E01020722,E02004313
DH1 1EX,E06000047,54.783226,-1.554051,E00105162,E01020722,E02004313
DH1 1EY,E06000047,54.782183,-1.553794,E00105153,E01020722,E02004313
DH1 1EZ,E06000047,54.782406,-1.555755,E00105166,E01020722,E02004313
DH1 1FQ,E06000047,54.788160,-1.534741,E00104993,E01020690,E02004312
DH1 1GZ,E06000047,54.784040,-1.550306,E00104997,E01020692,E02004312
DH1 1HA,E06000047,54.785080,-1.554731,E00105003,E01020692,E02004312
DH1 1HB,E06000047,54.785290,-1.553096,E00105003,E01020692,E02004312
DH1 1HD,E06000047,54.784873,-1.552307,E00104997,E01020692,E02004312
DH1 1HE,E06000047,54.784590,-1.553477,E00104997,E01020692,E02004312
DH1 1HF,E06000047,54.784262,-1.552190,E00104997,E01020692,E02004312
DH1 1HG,E06000047,54.785098,-1.552196,E00105003,E01020692,E02004312
DH1 1HH,E06000047,54.786492,-1.550050,E00104997,E01020692,E02004312
DH1 1HJ,E06000047,54.786532,-1.551325,E00105003,E01020692,E02004312
DH1 1HL,E06000047,54.783547,-1.553193,E00105162,E01020722,E02004313
DH1 1HP,E06000047,54.788524,-1.543041,E00105005,E01020692,E02004312
DH1 1HQ,E06000047,54.785531,-1.550278,E00104997,E01020692,E02004312
DH1 1HR,E06000047,54.783808,-1.555755,E00105162,E01020722,E02004313
DH1 1HS,E06000047,54.779127,-1.561139,E00105156,E01020723,E02004313
DH1 1HT,E06000047,54.779873,-1.563588,E00171799,E01033195,E02004314
DH1 1HU,E06000047,54.783245,-1.546852,E00105007,E01020693,E02004313
DH1 1HW,E06000047,54.782906,-1.550059,E00105163,E01020722,E02004313
DH1 1HY,E06000047,54.778652,-1.561502,E00105156,E01020723,E02004313
DH1 1HZ,E06000047,54.779267,-1.560049,E00105165,E01020722,E02004313
DH1 1JA,E06000047,54.779178,-1.557874,E00105156,E01020723,E02004313
DH1 1JD,E06000047,54.779909,-1.556093,E00105154,E01020722,E02004313
DH1 1JE,E06000047,54.780001,-1.556637,E00105154,E01020722,E02004313
DH1 1JF,E06000047,54.781298,-1.557617,E00105165,E01020722,E02004313
DH1 1JG,E06000047,54.780707,-1.558075,E00105165,E01020722,E02004313
DH1 1JH,E06000047,54.780638,-1.558993,E00105165,E01020722,E02004313
DH1 1JJ,E06000047,54.779429,-1.565194,E00171799,E01033195,E02004314
DH1 1JL,E06000047,54.780184,-1.565170,E00171797,E01033195,E02004314
DH1 1JN,E06000047,54.779449,-1.565784,E00171799,E01033195,E02004314
DH1 1JP,E06000047,54.779275,-1.567279,E00105184,E01033195,E02004314
DH1 1JQ,E06000047,54.780382,-1.543059,E00105009,E01020693,E02004313
DH1 1JR,E06000047,54.779588,-1.564337,E00171799,E01033195,E02004314
DH1 1JS,E06000047,54.779360,-1.568382,E00105186,E01034493,E02004314
DH1 1JU,E06000047,54.780038,-1.567053,E00105183,E01033195,E02004314
DH1 1JW,E06000047,54.779784,-1.566278,E00171797,E01033195,E02004314
DH1 1JX,E06000047,54.781066,-1.567897,E00105183,E01033195,E02004314
DH1 1JY,E06000047,54.781637,-1.569316,E00105184,E01033195,E02004314
DH1 1LA,E06000047,54.781527,-1.563616,E00105183,E01033195,E02004314
DH1 1LB,E06000047,54.783777,-1.562172,E00104993,E01020690,E02004312
DH1 1LE,E06000047,54.780893,-1.569827,E00105184,E01033195,E02004314
DH1 1LF,E06000047,54.780496,-1.571961,E00105184,E01033195,E02004314
DH1 1LG,E06000047,54.779354,-1.559100,E00105156,E01020723,E02004313
DH1 1LH,E06000047,54.780863,-1.571537,E00105184,E01033195,E02004314
DH1 1LJ,E06000047,54.778873,-1.562785,E00105156,E01020723,E02004313
DH1 1LL,E06000047,54.786835,-1.545677,E00105005,E01020692,E02004312
DH1 1LN,E06000047,54.779336,-1.569268,E00105186,E01034493,E02004314
DH1 1LP,E06000047,54.791147,-1.519735,E00104993,E01020690,E02004312
DH1 1LQ,E06000047,54.779371,-1.566391,E00171797,E01033195,E02004314
DH1 1LR,E06000047,54.791059,-1.520171,E00104995,E01020690,E02004312
DH1 1LS,E06000047,54.792788,-1.520975,E00104993,E01020690,E02004312
DH1 1LT,E06000047,54.793752,-1.521539,E00104992,E01020690,E02004312
DH1 1LU,E06000047,54.795197,-1.521037,E00104992,E01020690,E02004312
DH1 1LW,E06000047,54.779901,-1.568796,E00105184,E01033195,E02004314
DH1 1LX,E06000047,54.793628,-1.522194,E00104992,E01020690,E02004312
DH1 1LY,E06000047,54.790965,-1.521339,E00104995,E01020690,E02004312
DH1 1LZ,E06000047,54.790879,-1.522160,E00104994,E01020690,E02004312
DH1 1NA,E06000047,54.789825,-1.521570,E00104994,E01020690,E02004312
DH1 1NB,E06000047,54.790997,-1.522520,E00104994,E01020690,E02004312
DH1 1ND,E06000047,54.789077,-1.525607,E00104998,E01020691,E02004312
DH1 1NE,E06000047,54.788179,-1.523658,E00105002,E01020691,E02004312
DH1 1NF,E06000047,54.789000,-1.522202,E00105000,E01020691,E02004312
DH1 1NG,E06000047,54.790611,-1.524998,E00104998,E01020691,E02004312
DH1 1NH,E06000047,54.789483,-1.523876,E00105000,E01020691,E02004312
DH1 1NJ,E06000047,54.788828,-1.524132,E00105000,E01020691,E02004312
DH1 1NL,E06000047,54.789316,-1.522431,E00105000,E01020691,E02004312
DH1 1NN,E06000047,54.787551,-1.526138,E00105002,E01020691,E02004312
DH1 1NP,E06000047,54.787099,-1.527744,E00105001,E01020691,E02004312
DH1 1NQ,E06000047,54.790012,-1.523527,E00105000,E01020691,E02004312
DH1 1NR,E06000047,54.788117,-1.526084,E00104998,E01020691,E02004312
DH1 1NS,E06000047,54.791211,-1.517662,E00104993,E01020690,E02004312
DH1 1NU,E06000047,54.781617,-1.566305,E00105183,E01033195,E02004314
DH1 1NW,E06000047,54.788747,-1.521660,E00105002,E01020691,E02004312
DH1 1NY,E06000047,54.779782,-1.568139,E00105184,E01033195,E02004314
DH1 1PA,E06000047,54.781957,-1.541347,E00105008,E01020693,E02004313
DH1 1PB,E06000047,54.782150,-1.542651,E00105008,E01020693,E02004313
DH1 1PD,E06000047,54.781692,-1.542500,E00105008,E01020693,E02004313
DH1 1PE,E06000047,54.782128,-1.543864,E00105008,E01020693,E02004313
DH1 1PF,E06000047,54.782015,-1.544798,E00105007,E01020693,E02004313
DH1 1PG,E06000047,54.781146,-1.545694,E00105007,E01020693,E02004313
DH1 1PH,E06000047,54.783215,-1.548496,E00105007,E01020693,E02004313
DH1 1PJ,E06000047,54.780345,-1.547771,E00105169,E01020723,E02004313
DH1 1PL,E06000047,54.780735,-1.548590,E00105164,E01020722,E02004313
DH1 1PN,E06000047,54.781552,-1.548426,E00105164,E01020722,E02004313
DH1 1PP,E06000047,54.781317,-1.550434,E00105164,E01020722,E02004313
DH1 1PQ,E06000047,54.781914,-1.546774,E00105007,E01020693,E02004313
DH1 1PR,E06000047,54.782079,-1.552478,E00105153,E01020722,E02004313
DH1 1PS,E06000047,54.782762,-1.552346,E00105153,E01020722,E02004313
DH1 1PT,E06000047,54.781938,-1.550645,E00105163,E01020722,E02004313
DH1 1PU,E06000047,54.780436,-1.552978,E00105167,E01020723,E02004313
DH1 1PW,E06000047,54.781587,-1.550602,E00105163,E01020722,E02004313
DH1 1PX,E06000047,54.780277,-1.553555,E00105154,E01020722,E02004313
DH1 1PY,E06000047,54.780559,-1.552044,E00105167,E01020723,E02004313
DH1 1PZ,E06000047,54.780265,-1.550368,E00105167,E01020723,E02004313
DH1 1QA,E06000047,54.782614,-1.546564,E00105007,E01020693,E02004313
DH1 1QB,E06000047,54.779496,-1.556062,E00105154,E01020722,E02004313
DH1 1QE,E06000047,54.778351,-1.572652,E00171834,E01034493,E02004314
DH1 1QF,E06000047,54.778885,-1.556384,E00105156,E01020723,E02004313
DH1 1QG,E06000047,54.778871,-1.557266,E00105156,E01020723,E02004313
DH1 1QH,E06000047,54.778329,-1.561568,E00105156,E01020723,E02004313
DH1 1QJ,E06000047,54.777752,-1.563657,E00105156,E01020723,E02004313
DH1 1QL,E06000047,54.777649,-1.564762,E00171799,E01033195,E02004314
DH1 1QN,E06000047,54.778514,-1.568064,E00171797,E01033195,E02004314
DH1 1QP,E06000047,54.777782,-1.569217,E00183224,E01034493,E02004314
DH1 1QQ,E06000047,54.778429,-1.559359,E00105156,E01020723,E02004313
DH1 1QS,E06000047,54.778713,-1.570747,E00105186,E01034493,E02004314
DH1 1QT,E06000047,54.778391,-1.571356,E00183224,E01034493,E02004314
DH1 1QW,E06000047,54.778700,-1.567160,E00105186,E01034493,E02004314
DH1 1QZ,E06000047,54.778849,-1.568838,E00105186,E01034493,E02004314
DH1 1RB,E06000047,54.779735,-1.570228,E00105186,E01034493,E02004314
DH1 1RD,E06000047,54.779060,-1.570111,E00105186,E01034493,E02004314
DH1 1RE,E06000047,54.778181,-1.570477,E00183224,E01034493,E02004314
DH1 1RF,E06000047,54.778135,-1.572592,E00183315,E01034493,E02004314
DH1 1RG,E06000047,54.777833,-1.573699,E00183315,E01034493,E02004314
DH1 1RH,E06000047,54.778228,-1.573410,E00171834,E01034493,E02004314
DH1 1RL,E06000047,54.778948,-1.573667,E00171834,E01034493,E02004314
DH1 1RP,E06000047,54.778610,-1.572339,E00105186,E01034493,E02004314
DH1 1RR,E06000047,54.778938,-1.573672,E00171834,E01034493,E02004314
DH1 1RS,E06000047,54.779815,-1.572476,E00105184,E01033195,E02004314
DH1 1RT,E06000047,54.779148,-1.571866,E00105186,E01034493,E02004314
DH1 1RU,E06000047,54.779804,-1.571948,E00105186,E01034493,E02004314
DH1 1RX,E06000047,54.778943,-1.572361,E00105186,E01034493,E02004314
DH1 1RZ,E06000047,54.779023,-1.567235,E00105184,E01033195,E02004314
DH1 1SA,E06000047,54.777659,-1.572545,E00183315,E01034493,E02004314
DH1 1SB,E06000047,54.781015,-1.561192,E00105183,E01033195,E02004314
DH1 1SD,E06000047,54.780864,-1.561737,E00105183,E01033195,E02004314
DH1 1SE,E06000047,54.792717,-1.535020,E00104993,E01020690,E02004312
DH1 1SF,E06000047,54.780272,-1.574793,E00171834,E01034493,E02004314
DH1 1SG,E06000047,54.780132,-1.573146,E00171834,E01034493,E02004314
DH1 1SH,E06000047,54.780686,-1.562159,E00105183,E01033195,E02004314
DH1 1SJ,E06000047,54.780507,-1.562487,E00105183,E01033195,E02004314
DH1 1SL,E06000047,54.779540,-1.576117,E00171834,E01034493,E02004314
DH1 1SN,E06000047,54.796051,-1.532851,E00104993,E01020690,E02004312
DH1 1SQ,E06000047,54.778523,-1.575682,E00171834,E01034493,E02004314
DH1 1SR,E06000047,54.795278,-1.523337,E00104992,E01020690,E02004312
DH1 1SS,E06000047,54.800754,-1.535982,E00104993,E01020690,E02004312
DH1 1ST,E06000047,54.792420,-1.534864,E00104993,E01020690,E02004312
DH1 1SU,E06000047,54.796087,-1.514466,E00104993,E01020690,E02004312
DH1 1SW,E06000047,54.778997,-1.574915,E00171834,E01034493,E02004314
DH1 1SX,E06000047,54.780568,-1.561741,E00105183,E01033195,E02004314
DH1 1SY,E06000047,54.780323,-1.563624,E00171799,E01033195,E02004314
DH1 1SZ,E06000047,54.777397,-1.562371,E00171799,E01033195,E02004314
DH1 1TA,E06000047,54.778135,-1.564860,E00171799,E01033195,E02004314
DH1 1TB,E06000047,54.777550,-1.567292,E00183224,E01034493,E02004314
DH1 1TD,E06000047,54.794913,-1.515289,E00104993,E01020690,E02004312
